popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
0,0.283,0.017,9,-36.02,0,0.995,0.917,0.0461,0.0732,0.367,132.785,193507,4,classique
0,0.226,0.0421,4,-23.062,0,0.932,0.821,0.0375,0.132,0.0858,74.672,465333,4,classique
23,0.331,0.0359,0,-26.196,1,0.982,0.929,0.0442,0.0531,0.0382,135.916,1227800,4,classique
0,0.229,0.169,10,-16.887,1,0.951,0.88,0.0381,0.217,0.113,71.906,936000,4,classique
0,0.365,0.181,7,-20.971,1,0.965,0.813,0.0527,0.138,0.279,141.051,626000,4,classique
0,0.157,0.0668,2,-19.08,1,0.946,0.857,0.0379,0.414,0.0806,74.934,367267,4,classique
0,0.307,0.373,2,-14.346,1,0.963,0.0795,0.0721,0.299,0.0594,116.086,1093733,3,classique
15,0.0911,0.0153,0,-30.2,1,0.82,0.449,0.0476,0.069,0.0444,83.783,1030760,3,classique
0,0.418,0.176,9,-23.638,1,0.986,0.887,0.0496,0.0946,0.252,108.779,324267,4,classique
0,0.454,0.0553,9,-26.931,1,0.993,0.928,0.0586,0.0824,0.188,67.121,235600,5,classique
0,0.495,0.114,4,-25.457,1,0.995,0.928,0.0462,0.12,0.248,99.764,121467,1,classique
0,0.465,0.103,9,-19.361,0,0.982,0.157,0.0662,0.11,0.416,90.294,265000,3,classique
1,0.234,0.0677,4,-26.383,1,0.958,0.128,0.0776,0.13,0.299,73.557,930240,4,classique
0,0.321,0.0272,3,-25.066,1,0.993,0.919,0.037,0.0947,0.0632,74.69,221732,4,classique
0,0.256,0.0571,9,-21.893,1,0.991,0.934,0.0389,0.0976,0.0702,68.005,327307,4,classique
0,0.138,0.185,0,-18.679,1,0.933,0.853,0.042,0.188,0.0789,69.531,584000,4,classique
0,0.265,0.154,10,-20.659,0,0.881,0.000137,0.0865,0.109,0.0527,183.443,986000,5,classique
12,0.451,0.211,4,-16.687,0,0.9,0.529,0.0556,0.0841,0.349,100.18,401973,4,classique
18,0.388,0.341,7,-13.59,1,0.961,0.47,0.0633,0.415,0.574,64.163,280360,4,classique
9,0.423,0.0527,4,-18.681,1,0.958,3.9e-06,0.057,0.0748,0.203,132.286,376800,4,classique
0,0.471,0.333,4,-18.534,1,0.806,0.77,0.0582,0.335,0.425,113.187,144333,4,classique
0,0.294,0.098,3,-20.355,1,0.988,0.0499,0.0354,0.272,0.529,90.002,81733,5,classique
0,0.282,0.217,9,-16.934,1,0.981,0.0156,0.0489,0.295,0.265,82.459,135267,4,classique
1,0.334,0.244,9,-15.421,1,0.953,0.00289,0.0523,0.665,0.266,110.848,245693,4,classique
