popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
13,0.66,0.981,0,-3.248,1,0.00366,0.427,0.0902,0.186,0.411,150.12,329600,4,electro
19,0.464,0.997,3,-2.018,0,0.168,3.89e-05,0.251,0.515,0.0929,185.032,268541,4,electro
0,0.515,0.974,2,1.08,1,0.0951,0.0,0.163,0.392,0.176,100.029,152400,4,electro
31,0.467,0.998,6,-0.016,1,0.0107,0.0063,0.438,0.406,0.347,155.062,163774,4,electro
0,0.591,0.951,9,-0.574,1,0.142,0.004,0.0363,0.0735,0.0363,102.505,234146,4,electro
36,0.597,0.97,1,-1.48,1,0.105,0.00125,0.16,0.366,0.157,94.999,230325,4,electro
22,0.648,0.987,7,-0.761,1,0.237,5.71e-05,0.198,0.0757,0.305,95.006,210947,4,electro
36,0.314,0.988,10,0.109,0,0.0577,0.0685,0.263,0.547,0.134,199.418,212230,4,electro
9,0.454,0.957,1,-1.651,1,0.00826,0.000166,0.442,0.949,0.148,180.087,202667,4,electro
15,0.58,0.964,4,-1.848,0,0.00265,0.394,0.122,0.156,0.199,143.007,302098,4,electro
9,0.737,0.958,5,0.415,1,0.0255,0.000468,0.438,0.179,0.199,104.979,169711,4,electro
32,0.584,0.986,8,-2.352,1,0.0215,6.15e-06,0.0717,0.344,0.359,155.071,232258,4,electro
37,0.588,0.877,1,-3.791,1,0.0201,0.0,0.0681,0.21,0.283,100.02,236400,4,electro
23,0.652,0.94,2,0.536,1,0.177,5.37e-05,0.329,0.229,0.179,103.435,211884,4,electro
35,0.662,0.99,9,-3.348,1,0.0373,0.0424,0.195,0.239,0.495,160.025,153004,4,electro
0,0.565,0.963,2,-2.821,0,0.0162,0.214,0.125,0.115,0.0712,100.039,218456,4,electro
32,0.48,0.997,10,-2.435,1,0.0585,0.0,0.656,0.229,0.16,160.134,143262,4,electro
74,0.62,0.864,5,-4.334,0,0.0323,0.0,0.114,0.117,0.395,98.059,228980,4,electro
45,0.507,0.977,5,0.003,0,0.0253,0.00172,0.236,0.135,0.178,100.035,176400,4,electro
47,0.546,0.948,6,-1.486,0,0.0727,0.153,0.547,0.0864,0.377,160.01,135699,4,electro
25,0.616,0.969,6,0.952,0,0.0934,0.00458,0.417,0.309,0.0726,130.02,145846,4,electro
31,0.615,0.994,7,1.587,1,0.21,3.52e-06,0.268,0.617,0.17,140.017,172286,4,electro
41,0.54,0.982,7,-1.25,1,0.0212,0.00135,0.41,0.605,0.188,154.975,177677,4,electro
25,0.554,0.986,7,-2.381,1,0.00436,0.0263,0.312,0.78,0.373,160.046,188297,4,electro
12,0.566,0.972,1,-1.012,1,0.05,7.94e-05,0.339,0.473,0.522,160.085,217512,4,electro
0,0.45,0.81,1,-3.019,1,0.03,0.0,0.214,0.171,0.207,155.246,212516,4,electro
47,0.689,0.995,5,-1.78,0,0.33,0.051,0.359,0.409,0.394,159.942,117000,4,electro
28,0.572,0.989,2,-2.911,1,0.000655,0.000233,0.465,0.774,0.251,160.031,215250,4,electro
5,0.517,0.925,8,-3.884,1,0.0152,1.19e-06,0.13,0.0991,0.23,159.913,216000,4,electro
37,0.509,0.941,9,-3.487,1,0.0123,1.93e-05,0.125,0.893,0.0796,155.008,195968,4,electro
19,0.444,0.965,11,0.858,0,0.0656,0.0323,0.362,0.283,0.0696,102.34,188226,4,electro
15,0.563,0.982,11,-1.802,1,0.0408,0.0692,0.314,0.347,0.169,154.985,202064,4,electro
8,0.666,0.947,9,-0.501,1,0.00863,0.115,0.107,0.39,0.373,160.068,148500,4,electro
49,0.624,0.975,10,-2.068,0,0.0645,0.0129,0.131,0.364,0.147,154.997,161048,4,electro
28,0.714,0.98,11,0.536,1,0.0122,0.0117,0.197,0.111,0.0428,100.027,244650,4,electro
19,0.569,0.969,1,-3.59,0,0.0372,6.23e-05,0.319,0.179,0.205,160.013,180375,4,electro
44,0.252,0.958,10,-2.413,0,0.00592,0.000104,0.159,0.354,0.119,155.02,201290,4,electro
41,0.63,0.809,1,-7.313,1,0.0289,0.0,0.239,0.231,0.504,75.008,146083,4,electro
46,0.596,0.983,1,-1.767,1,0.00196,0.0047,0.299,0.231,0.146,150.061,195208,4,electro
21,0.562,0.969,0,-0.895,1,0.0549,3.37e-05,0.482,0.14,0.345,75.007,190400,4,electro
48,0.495,0.944,0,-1.727,0,0.0212,1.4e-06,0.0539,0.273,0.381,149.924,227200,4,electro
