popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
66,0.593,0.783,10,-4.716,1,0.0165,7.26e-05,0.0358,0.167,0.646,141.345,221613,4,rock
32,0.487,0.817,10,-5.62,0,0.000628,0.158,0.0416,0.119,0.334,116.022,260617,4,rock
63,0.653,0.239,5,-18.54,0,0.806,0.0146,0.0453,0.132,0.765,80.392,171373,4,rock
68,0.684,0.851,9,-9.792,1,0.000613,0.0029,0.0407,0.535,0.512,112.662,234080,4,rock
57,0.363,0.941,1,-3.209,0,0.000442,0.0,0.0826,0.291,0.554,177.827,211058,4,rock
69,0.504,0.918,0,-3.463,1,0.00164,2.12e-05,0.0517,0.78,0.539,92.031,294827,4,rock
64,0.589,0.82,2,-9.602,1,0.204,0.018,0.0369,0.423,0.788,117.305,252200,4,rock
27,0.527,0.74,6,-8.278,0,0.00354,0.000269,0.172,0.39,0.451,90.016,212125,4,rock
67,0.543,0.829,4,-7.916,0,0.00146,4.91e-05,0.0497,0.289,0.64,126.195,262027,4,rock
64,0.585,0.567,2,-8.35,1,0.247,0.0023,0.0263,0.102,0.564,106.127,243560,4,rock
23,0.307,0.945,4,-4.119,1,0.00145,3.68e-06,0.115,0.805,0.476,98.336,196391,3,rock
37,0.504,0.673,0,-11.834,0,0.214,2.29e-06,0.0336,0.171,0.581,120.418,180280,4,rock
69,0.855,0.691,2,-6.51,1,0.144,0.0,0.0514,0.36,0.647,121.472,202733,4,rock
33,0.588,0.757,4,-5.957,0,0.0594,0.0,0.0362,0.0925,0.531,136.077,182027,4,rock
61,0.723,0.541,0,-14.021,1,0.028,0.00339,0.0303,0.133,0.607,131.675,322897,4,rock
66,0.622,0.865,7,-6.369,1,0.0167,2.34e-05,0.0531,0.0692,0.87,149.706,227800,4,rock
28,0.562,0.506,2,-5.339,1,0.885,0.0182,0.0251,0.125,0.52,134.986,188375,4,rock
60,0.508,0.887,1,-12.377,0,0.0099,0.392,0.0661,0.345,0.724,122.655,190840,4,rock
62,0.285,0.825,1,-7.049,0,0.000826,0.0,0.0466,0.268,0.516,164.611,223533,4,rock
20,0.43,0.979,6,-3.569,0,5.19e-05,0.777,0.111,0.0796,0.559,156.808,206013,4,rock
4,0.456,0.696,5,-10.0,1,0.291,0.000207,0.0653,0.0853,0.508,142.156,428133,4,rock
63,0.637,0.89,7,-4.872,1,0.119,6.72e-05,0.0677,0.103,0.923,127.689,207093,4,rock
