popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
68,0.829,0.582,7,-5.721,0,0.525,0.0,0.0415,0.0759,0.51,108.028,109373,4,rap
68,0.724,0.45,4,-5.763,0,0.0315,1.42e-05,0.0497,0.111,0.464,140.978,180560,4,rap
94,0.679,0.587,7,-7.015,1,0.141,6.35e-06,0.276,0.137,0.486,186.003,230453,4,rap
82,0.763,0.726,1,-6.405,1,0.259,0.0,0.282,0.0976,0.349,139.059,126346,4,rap
76,0.926,0.454,6,-9.932,1,0.036,0.000422,0.0732,0.0896,0.34,119.969,224002,4,rap
76,0.935,0.552,10,-9.373,0,0.111,0.0,0.335,0.0952,0.615,99.993,145627,4,rap
0,0.703,0.655,11,-6.226,0,0.237,0.0,0.0782,0.199,0.414,140.047,180675,4,rap
67,0.807,0.537,11,-7.678,0,0.33,0.0,0.054,0.0797,0.515,119.968,140064,4,rap
0,0.79,0.574,5,-7.466,0,0.195,0.0,0.043,0.136,0.379,100.01,144011,4,rap
60,0.63,0.671,6,-6.659,0,0.363,0.0,0.256,0.113,0.333,89.921,174333,4,rap
62,0.563,0.624,8,-8.271,1,0.0439,0.0,0.287,0.111,0.337,152.068,163267,4,rap
75,0.684,0.671,2,-6.424,0,0.0119,0.0,0.289,0.0769,0.45,179.987,171253,4,rap
54,0.619,0.668,4,-2.115,0,0.0799,0.0,0.271,0.122,0.147,76.514,201616,4,rap
68,0.733,0.684,2,-4.748,1,0.142,0.0,0.177,0.179,0.437,142.04,165640,4,rap
65,0.794,0.448,10,-4.771,0,0.591,0.0,0.0539,0.109,0.588,120.055,231333,4,rap
59,0.799,0.698,9,-5.947,0,0.125,0.0,0.169,0.0778,0.799,121.998,254963,4,rap
55,0.669,0.557,8,-8.835,0,0.0574,0.0,0.0498,0.0662,0.553,144.043,186944,4,rap
49,0.642,0.669,6,-5.774,0,0.318,0.0,0.0486,0.119,0.227,156.084,175067,4,rap
60,0.717,0.493,5,-7.146,0,0.00578,0.0,0.266,0.156,0.258,139.833,123573,4,rap
68,0.772,0.634,10,-6.101,0,0.135,0.0,0.212,0.432,0.671,160.052,210261,4,rap
59,0.858,0.547,1,-5.822,1,0.213,0.0,0.29,0.104,0.303,128.02,211883,4,rap
60,0.741,0.599,1,-6.672,0,0.00961,0.0,0.419,0.785,0.276,139.891,227474,4,rap
58,0.731,0.734,11,-5.652,0,0.127,0.0,0.273,0.268,0.625,142.983,127547,4,rap
61,0.61,0.61,5,-5.981,0,0.399,0.0,0.406,0.203,0.555,120.47,190840,5,rap
